,participant,block,taskID,stimulus_ID,stimulus_distractor,stimulus_congruency,response_ID,accuracy,rt
2676,6020,1,spatial,L,L,C,L,1,322.08
2677,6020,1,spatial,R,L,I,R,1,653.56
2678,6020,1,spatial,L,L,C,L,1,305.88
2679,6020,1,spatial,L,R,I,L,1,386.81
2680,6020,1,spatial,R,R,C,R,1,272.82
2681,6020,1,spatial,L,R,I,L,1,299.01
2682,6020,1,spatial,R,L,I,R,1,293.24
2683,6020,1,spatial,L,L,C,L,1,422.07
2684,6020,1,spatial,L,R,I,L,1,409.86
2685,6020,1,spatial,L,L,C,L,1,295.78
2686,6020,1,spatial,R,L,I,R,1,361.09
2687,6020,1,spatial,L,R,I,L,1,255.03
2688,6020,1,spatial,R,R,C,R,1,257.9
2689,6020,1,spatial,L,R,I,L,1,268.84
2690,6020,1,spatial,L,L,C,L,1,343.59
2691,6020,1,spatial,R,L,I,R,1,362.37
2692,6020,1,spatial,L,L,C,L,1,263.75
2693,6020,1,spatial,R,L,I,R,1,376.2
2694,6020,1,spatial,L,R,I,L,1,28.27
2695,6020,1,spatial,R,R,C,R,1,295.93
2696,6020,1,spatial,L,R,I,L,1,259.69
2697,6020,1,spatial,R,R,C,R,1,285.87
2698,6020,1,spatial,L,R,I,L,1,273.16
2699,6020,1,spatial,L,L,C,L,1,268.44
2700,6020,1,spatial,R,L,I,R,1,356.98
2701,6020,1,spatial,L,R,I,L,1,289.9
2702,6020,1,spatial,L,L,C,L,1,276.79
2703,6020,1,spatial,L,R,I,L,1,296.85
2704,6020,1,spatial,R,L,I,R,1,300.11
2705,6020,1,spatial,L,L,C,L,1,256.02
2706,6020,1,spatial,R,L,I,R,1,360.33
2707,6020,1,spatial,L,L,C,L,1,269.51
2708,6020,1,spatial,R,L,I,R,1,303.68
2709,6020,1,spatial,R,R,C,R,1,369.22
2710,6020,1,spatial,L,L,C,L,1,294.31
2711,6020,1,spatial,L,R,I,L,1,281.44
2712,6020,1,spatial,L,L,C,L,1,261.19
2713,6020,1,spatial,R,R,C,R,1,373.34
2714,6020,1,spatial,L,R,I,L,1,306.16
2715,6020,1,spatial,L,L,C,L,1,246.56
2716,6020,1,spatial,R,L,I,R,1,351.12
2717,6020,1,spatial,L,R,I,L,1,275.77
2718,6020,1,spatial,R,R,C,R,1,309.8
2719,6020,1,spatial,R,L,I,R,1,336.35
2720,6020,1,spatial,L,R,I,L,1,230.27
2721,6020,1,spatial,L,L,C,L,1,287.95
2722,6020,1,spatial,L,R,I,L,1,290.82
2723,6020,1,spatial,R,R,C,R,1,434.22
2724,6020,1,spatial,L,L,C,L,1,241.96
2725,6020,1,spatial,R,L,I,R,1,339.08
2726,6020,1,spatial,L,L,C,L,1,224.8
2727,6020,1,spatial,R,R,C,R,1,262.71
2728,6020,1,spatial,R,L,I,R,1,413.97
2729,6020,1,spatial,R,R,C,R,1,331.28
2730,6020,1,spatial,L,R,I,L,1,349.92
2731,6020,1,spatial,R,L,I,R,1,352.93
2732,6020,1,spatial,L,L,C,L,1,254.34
2733,6020,1,spatial,R,L,I,R,1,273.34
2734,6020,1,spatial,L,L,C,L,1,267.98
2735,6020,1,spatial,R,L,I,R,1,294.13
2736,6020,1,spatial,L,R,I,L,1,273.71
2737,6020,1,spatial,R,L,I,R,1,260.75
2738,6020,1,spatial,L,L,C,L,1,263.44
2739,6020,1,spatial,L,R,I,R,0,219.47
2740,6020,1,spatial,R,R,C,R,1,269.42
2741,6020,1,spatial,L,R,I,R,0,264.8
2742,6020,1,spatial,R,L,I,R,1,369.29
2743,6020,1,spatial,L,L,C,L,1,286.63
2744,6020,1,spatial,R,R,C,R,1,212.98
2745,6020,1,spatial,L,R,I,L,1,215.88
2746,6020,1,spatial,R,R,C,R,1,249.57
2747,6020,1,spatial,L,R,I,L,1,213.72
2748,6020,1,spatial,L,L,C,L,1,302.52
2749,6020,1,spatial,R,R,C,L,0,234.74
2750,6020,1,spatial,L,R,I,L,1,359.57
2751,6020,1,spatial,L,L,C,L,1,386.27
2752,6020,1,spatial,R,R,C,R,1,358.1
2753,6020,1,spatial,L,L,C,L,1,95.67
2754,6020,1,spatial,L,R,I,L,1,365.76
2755,6020,1,spatial,R,R,C,R,1,246.19
2756,6020,1,spatial,R,L,I,R,1,381.99
2757,6020,1,spatial,L,L,C,R,0,299.27
2758,6020,1,spatial,R,R,C,R,1,297.3
2759,6020,1,spatial,L,R,I,L,1,284.71
2760,6020,1,spatial,L,L,C,R,0,334.34
2761,6020,1,spatial,R,L,I,R,1,363.47
2762,6020,1,spatial,L,L,C,L,1,241.78
2763,6020,1,spatial,R,L,I,R,1,361.85
2764,6020,1,spatial,L,R,I,L,1,255.07
2765,6020,1,spatial,R,R,C,R,1,297.36
2766,6020,1,spatial,L,R,I,L,1,175.51
2767,6020,1,spatial,R,R,C,R,1,279.98
2768,6020,1,spatial,L,R,I,L,1,230.04
2769,6020,1,spatial,R,L,I,R,1,147.34
2770,6020,1,spatial,L,L,C,L,1,274.89
2771,6020,1,spatial,L,R,I,R,0,168.55
2772,6020,1,spatial,R,R,C,R,1,358.75
2773,6020,1,spatial,R,L,I,R,1,471.09
2774,6020,1,spatial,R,R,C,R,1,482.32
2775,6020,1,spatial,L,R,I,L,1,298.22
2776,6020,1,spatial,R,R,C,R,1,301.39
2777,6020,1,spatial,L,R,I,L,1,257.6
2778,6020,1,spatial,L,L,C,R,0,244.75
2779,6020,1,spatial,R,L,I,R,1,302.1
2780,6020,1,spatial,R,R,C,R,1,398.86
2781,6020,1,spatial,R,L,I,R,1,355.3
2782,6020,1,spatial,R,R,C,R,1,319.39
2783,6020,1,spatial,L,R,I,L,1,316.04
2784,6020,1,spatial,R,R,C,R,1,311
2785,6020,1,spatial,R,L,I,R,1,314.28
2786,6020,1,spatial,R,R,C,L,0,286.2
2787,6020,1,spatial,R,L,I,R,1,492.46
2788,6020,1,spatial,L,R,I,L,1,362.05
2789,6020,1,spatial,R,R,C,R,1,334.58
2790,6020,1,spatial,L,R,I,L,1,298.37
2791,6020,1,spatial,R,R,C,R,1,308.97
2792,6020,1,spatial,R,L,I,R,1,382.09
2793,6020,1,spatial,R,R,C,R,1,346.03
2794,6020,1,spatial,R,L,I,R,1,333.24
2795,6020,1,spatial,R,R,C,R,1,375.11
2796,6020,1,spatial,L,R,I,L,1,339.71
2797,6020,1,spatial,R,R,C,R,1,320.64
2798,6020,1,spatial,L,R,I,R,0,284.91
2799,6020,1,spatial,R,R,C,R,1,400.1
2800,6020,1,spatial,L,L,C,L,1,278.4
2801,6020,1,spatial,R,R,C,R,1,398.6
2802,6020,1,spatial,L,R,I,L,1,331.53
2803,6020,1,spatial,L,L,C,L,1,412.87
2804,6020,1,spatial,L,R,I,L,1,369.26
2805,6020,1,spatial,L,L,C,L,1,366.21
2806,6020,1,spatial,R,L,I,R,1,291.14
2807,6020,1,spatial,L,L,C,L,1,231.79
2808,6020,1,spatial,R,R,C,L,0,242.38
2809,6020,1,spatial,R,L,I,R,1,440.78
2810,6020,1,spatial,R,R,C,R,1,342.74
2811,6020,1,spatial,L,R,I,L,1,275.77
2812,6020,1,spatial,R,L,I,R,1,356.82
2813,6020,1,spatial,L,L,C,R,0,237.2
2814,6020,1,spatial,R,L,I,R,1,282.01
2815,6020,1,spatial,L,R,I,L,1,300.57
2816,6020,1,spatial,R,R,C,R,1,241.18
2817,6023,2,spatial,L,L,C,L,1,4342.02
2818,6023,2,spatial,R,R,C,R,1,6057.17
2819,6023,2,spatial,L,R,I,L,1,937.11
2820,6023,2,spatial,R,L,I,R,1,808.55
2821,6023,2,spatial,L,L,C,L,1,1533.46
2822,6023,2,spatial,L,R,I,L,1,1705.28
2823,6023,2,spatial,R,R,C,R,1,616.96
2824,6023,2,spatial,L,R,I,L,1,605.13
2825,6023,2,spatial,R,L,I,R,1,437.01
2826,6023,2,spatial,R,R,C,R,1,745.25
2827,6023,2,spatial,R,L,I,R,1,710.04
2828,6023,2,spatial,L,R,I,L,1,628.25
2829,6023,2,spatial,R,R,C,R,1,420.96
2830,6023,2,spatial,L,R,I,L,1,744.59
2831,6023,2,spatial,R,R,C,R,1,545.23
2832,6023,2,spatial,L,R,I,L,1,665.76
2833,6023,2,spatial,R,L,I,R,1,685.22
2834,6023,2,spatial,R,R,C,R,1,626.54
2835,6023,2,spatial,L,R,I,L,1,622.4
2836,6023,2,spatial,R,R,C,R,1,533.56
2837,6023,2,spatial,L,L,C,L,1,466.85
2838,6023,2,spatial,R,L,I,R,1,431.01
2839,6023,2,spatial,L,L,C,L,1,535.88
2840,6023,2,spatial,R,L,I,R,1,515.91
2841,6023,2,spatial,L,L,C,L,1,582.14
2842,6023,2,spatial,R,L,I,R,1,601.02
2843,6023,2,spatial,R,R,C,R,1,503.37
2844,6023,2,spatial,L,L,C,L,1,546.13
2845,6023,2,spatial,R,R,C,R,1,518.58
2846,6023,2,spatial,L,R,I,L,1,1319.66
2847,6023,2,spatial,R,R,C,R,1,355.14
2848,6023,2,spatial,L,L,C,L,1,538.02
2849,6023,2,spatial,R,L,I,R,1,432.32
2850,6023,2,spatial,R,R,C,R,1,506.3
2851,6023,2,spatial,L,R,I,L,1,720.68
2852,6023,2,spatial,R,R,C,R,1,513.49
2853,6023,2,spatial,L,R,I,R,0,766.64
2854,6023,2,spatial,R,R,C,R,1,880.86
2855,6023,2,spatial,R,L,I,L,0,845.96
2856,6023,2,spatial,R,R,C,R,1,601.88
2857,6023,2,spatial,L,R,I,L,1,566.59
2858,6023,2,spatial,R,R,C,R,1,390.67
2859,6023,2,spatial,L,R,I,L,1,448.52
2860,6023,2,spatial,L,L,C,L,1,506.48
2861,6023,2,spatial,R,L,I,R,1,439.75
2862,6023,2,spatial,L,R,I,L,1,521.47
2863,6023,2,spatial,L,L,C,L,1,517.22
2864,6023,2,spatial,R,L,I,R,1,505.17
2865,6023,2,spatial,R,R,C,R,1,539.88
2866,6023,2,spatial,L,R,I,L,1,379.27
2867,6023,2,spatial,R,R,C,R,1,554.34
2868,6023,2,spatial,L,R,I,L,1,393.98
2869,6023,2,spatial,R,R,C,R,1,514.67
2870,6023,2,spatial,L,R,I,L,1,400.87
2871,6023,2,spatial,R,L,I,R,1,466.58
2872,6023,2,spatial,L,R,I,L,1,337.33
2873,6023,2,spatial,R,R,C,R,1,418.6
2874,6023,2,spatial,L,R,I,L,1,540.59
2875,6023,2,spatial,R,L,I,R,1,427.03
2876,6023,2,spatial,R,R,C,R,1,658.51
2877,6023,2,spatial,L,R,I,L,1,584.14
2878,6023,2,spatial,R,R,C,R,1,431.37
2879,6023,2,spatial,L,R,I,L,1,598.63
2880,6023,2,spatial,R,R,C,R,1,422.5
2881,6023,2,spatial,L,L,C,L,1,402.44
2882,6023,2,spatial,R,R,C,R,1,483.58
2883,6023,2,spatial,L,R,I,L,1,377.9
2884,6023,2,spatial,R,R,C,R,1,404.53
2885,6023,2,spatial,L,R,I,L,1,392.42
2886,6023,2,spatial,R,L,I,R,1,536.22
2887,6023,2,spatial,R,R,C,R,1,781.87
2888,6023,2,spatial,R,L,I,R,1,520.34
2889,6023,2,spatial,L,L,C,L,1,453.47
2890,6023,2,spatial,R,L,I,R,1,355.58
2891,6023,2,spatial,L,L,C,L,1,335.3
2892,6023,2,spatial,L,R,I,L,1,439.8
2893,6023,2,spatial,L,L,C,L,1,537.01
2894,6023,2,spatial,R,L,I,R,1,399.48
2895,6023,2,spatial,R,R,C,R,1,582.6
2896,6023,2,spatial,R,L,I,R,1,578.5
2897,6023,2,spatial,L,R,I,R,0,418.03
2898,6023,2,spatial,R,R,C,R,1,468.36
2899,6023,2,spatial,L,R,I,R,0,536.08
2900,6023,2,spatial,L,L,C,L,1,617.63
2901,6023,2,spatial,R,R,C,R,1,535.39
2902,6023,2,spatial,L,R,I,L,1,734.47
2903,6023,2,spatial,R,R,C,R,1,582.37
2904,6023,2,spatial,L,L,C,L,1,656.3
2905,6023,2,spatial,L,R,I,L,1,698.93
2906,6023,2,spatial,R,L,I,R,1,468.65
2907,6023,2,spatial,L,L,C,L,1,604.76
2908,6023,2,spatial,L,R,I,L,1,634.05
2909,6023,2,spatial,R,L,I,R,1,512.69
2910,6023,2,spatial,R,R,C,R,1,469.61
2911,6023,2,spatial,L,R,I,L,1,433.95
2912,6023,2,spatial,R,R,C,R,1,281.23
2913,6023,2,spatial,R,L,I,R,1,417.39
2914,6023,2,spatial,R,R,C,R,1,436.38
2915,6023,2,spatial,L,R,I,L,1,494.28
2916,6023,2,spatial,R,R,C,R,1,281.28
2917,6023,2,spatial,L,L,C,L,1,448.62
2918,6023,2,spatial,R,R,C,R,1,352.67
2919,6023,2,spatial,R,L,I,R,1,449.78
2920,6023,2,spatial,L,L,C,L,1,382.83
2921,6023,2,spatial,R,L,I,R,1,278.31
2922,6023,2,spatial,L,L,C,L,1,312.9
2923,6023,2,spatial,L,R,I,R,0,370.77
2924,6023,2,spatial,R,R,C,R,1,469.34
2925,6023,2,spatial,L,L,C,L,1,386.54
2926,6023,2,spatial,R,L,I,R,1,577.26
2927,6023,2,spatial,R,R,C,R,1,643.51
2928,6023,2,spatial,L,L,C,L,1,373.7
2929,6023,2,spatial,R,L,I,R,1,425.97
2930,6023,2,spatial,L,L,C,L,1,491.65
2931,6023,2,spatial,R,L,I,R,1,471.67
2932,6023,2,spatial,L,L,C,L,1,490.75
2933,6023,2,spatial,R,L,I,R,1,1401.01
2934,6023,2,spatial,L,L,C,L,1,1546.74
2935,6023,2,spatial,R,L,I,R,1,567.79
2936,6023,2,spatial,L,R,I,L,1,446.43
2937,6023,2,spatial,R,R,C,R,1,488.76
2938,6023,2,spatial,L,R,I,L,1,414.28
2939,6023,2,spatial,L,L,C,L,1,597.54
2940,6023,2,spatial,L,R,I,L,1,609.1
2941,6023,2,spatial,R,L,I,R,1,401.93
2942,6023,2,spatial,R,R,C,R,1,420.96
2943,6023,2,spatial,R,L,I,R,1,471.09
2944,6023,2,spatial,L,L,C,L,1,482.47
2945,6023,2,spatial,L,R,I,L,1,728.21
2946,6023,2,spatial,L,L,C,L,1,1224.75
2947,6023,2,spatial,R,L,I,R,1,448.09
2948,6023,2,spatial,L,R,I,L,1,498.56
2949,6023,2,spatial,R,R,C,R,1,298.95
2950,6023,2,spatial,L,L,C,L,1,411.63
2951,6023,2,spatial,L,R,I,L,1,414.8
2952,6023,2,spatial,R,R,C,R,1,512.04
2953,6023,2,spatial,R,L,I,R,1,515.55
2954,6023,2,spatial,L,L,C,L,1,409.63
2955,6023,2,spatial,R,L,I,R,1,412.79
2956,6023,2,spatial,R,R,C,R,1,369.36
2957,6023,2,spatial,L,L,C,L,1,388.34
2958,6023,2,spatial,R,L,I,R,1,268.28
2959,6023,2,spatial,L,R,I,L,1,703.53
2960,6023,2,spatial,L,L,C,L,1,3460.84
2961,6023,2,spatial,R,L,I,R,1,485.03
2962,6023,2,spatial,L,L,C,L,1,488.21
2963,6023,2,spatial,R,R,C,R,1,367.24
2964,6023,2,spatial,L,R,I,L,1,400.71
2965,6023,2,spatial,R,L,I,R,1,482.47
2966,6023,2,spatial,L,L,C,L,1,306.35
2967,6023,2,spatial,R,L,I,R,1,262.76
2968,6023,2,spatial,L,L,C,L,1,367.6
2969,6023,2,spatial,R,L,I,R,1,495.69
2970,6023,2,spatial,L,L,C,L,1,335.18
2971,6023,2,spatial,R,L,I,R,1,393.02
2972,6023,2,spatial,L,L,C,L,1,317.99
2973,6023,2,spatial,R,L,I,R,1,305.62
2974,6023,2,spatial,R,R,C,R,1,465.21
2975,6023,2,spatial,L,R,I,L,1,601.33
2976,6023,2,spatial,R,R,C,R,1,409.57
2977,6023,2,spatial,R,L,I,R,1,365.95
2978,6023,2,spatial,L,L,C,L,1,463.09
2979,6023,2,spatial,R,L,I,R,1,325.73
2980,6023,2,spatial,L,R,I,L,1,477.45
2981,6023,2,spatial,R,R,C,R,1,425.99
2982,6023,2,spatial,L,R,I,L,1,398.06
2983,6023,2,spatial,R,R,C,R,1,354.41
2984,6023,2,spatial,L,L,C,L,1,341.97
2985,6023,2,spatial,R,R,C,R,1,368.7
2986,6023,2,spatial,L,R,I,L,1,418.44
2987,6023,2,spatial,R,L,I,R,1,390.95
2988,6023,2,spatial,L,L,C,L,1,417.69
2989,6023,2,spatial,R,R,C,R,1,303.98
2990,6023,2,spatial,L,R,I,L,1,408.99
2991,6023,2,spatial,L,L,C,L,1,499.98
2992,6023,2,spatial,R,L,I,R,1,401.95
2993,6023,2,spatial,R,R,C,R,1,420.87
2994,6023,2,spatial,R,L,I,R,1,487
2995,6023,2,spatial,L,R,I,L,1,381.4
2996,6023,2,spatial,R,L,I,R,1,478.27
2997,6023,2,spatial,L,L,C,L,1,302.3
2998,6023,2,spatial,R,R,C,R,1,477.16
2999,6023,2,spatial,L,R,I,L,1,340.04
3000,6023,2,spatial,R,R,C,R,1,366.67
3001,6023,2,spatial,R,L,I,R,1,424.73
3002,6023,2,spatial,L,L,C,L,1,459.22
3003,6023,2,spatial,L,R,I,L,1,454.82
3004,6023,2,spatial,L,L,C,L,1,489.44
3005,6023,2,spatial,L,R,I,L,1,414.86
3006,6023,2,spatial,R,L,I,R,1,457.14
3007,6023,2,spatial,L,R,I,L,1,483.83
3008,6023,2,spatial,R,L,I,R,1,839.13
3009,6023,2,spatial,L,L,C,L,1,397.98
3010,6023,2,spatial,R,L,I,R,1,479.49
3011,6023,2,spatial,R,R,C,R,1,389.36
3012,6023,2,spatial,R,L,I,R,1,470.56
3013,6023,2,spatial,L,L,C,L,1,536.85
3014,6023,2,spatial,R,L,I,R,1,384.08
3015,6023,2,spatial,L,L,C,L,1,418.62
3016,6023,2,spatial,R,L,I,R,1,328.4
3017,6023,2,spatial,R,R,C,R,1,394.32
3018,6023,2,spatial,L,R,I,L,1,389.77
3019,6023,2,spatial,L,L,C,L,1,395.4
3020,6023,2,spatial,R,R,C,R,1,375.56
3021,6023,2,spatial,L,L,C,L,1,331.92
3022,6023,2,spatial,R,L,I,R,1,265.05
3023,6023,2,spatial,L,L,C,L,1,260.59
3024,6023,2,spatial,R,L,I,R,1,427.62
3025,6023,2,spatial,R,R,C,L,0,360.92
3026,6023,2,spatial,L,R,I,L,1,379.82
3027,6023,2,spatial,R,R,C,R,1,336.45
3028,6023,2,spatial,L,L,C,L,1,285.17
3029,6023,2,spatial,R,R,C,R,1,335.35
3030,6023,2,spatial,L,L,C,L,1,315.27
3031,6023,2,spatial,R,L,I,R,1,429.95
3032,6023,2,spatial,L,L,C,L,1,519.08
3033,6023,2,spatial,R,L,I,R,1,343
3034,6023,2,spatial,L,R,I,L,1,315.14
3035,6023,2,spatial,L,L,C,L,1,467.06
3036,6023,2,spatial,R,L,I,R,1,369.07
3037,6023,2,spatial,R,R,C,R,1,380.26
3038,6023,2,spatial,L,R,I,L,1,414.82
3039,6023,2,spatial,L,L,C,L,1,394.9
3040,6023,2,spatial,R,L,I,R,1,359.35
3041,6023,2,spatial,L,L,C,L,1,378.47
3042,6023,2,spatial,R,L,I,R,1,280.39
3043,6023,2,spatial,L,R,I,L,1,354.12
3044,6023,2,spatial,L,L,C,L,1,451.22
3045,6023,2,spatial,R,L,I,R,1,423.18
3046,6023,2,spatial,L,L,C,L,1,535.9
3047,6023,2,spatial,R,L,I,R,1,398.75
3048,6023,2,spatial,L,L,C,L,1,316.15
3049,6023,2,spatial,L,R,I,R,0,319.58
3050,6023,2,spatial,R,L,I,R,1,275.92
3051,6023,2,spatial,R,R,C,L,0,591.63
3052,6023,2,spatial,L,R,I,L,1,798.55
3053,6023,2,spatial,L,L,C,L,1,468.75
3054,6023,2,spatial,L,R,I,L,1,466.31
3055,6023,2,spatial,R,R,C,R,1,557.13
3056,6023,2,spatial,L,R,I,L,1,490.36
3057,6023,2,spatial,R,L,I,R,1,290.87
3058,6023,2,spatial,R,R,C,R,1,481.3
3059,6023,2,spatial,L,L,C,L,1,445.57
3060,6023,2,spatial,R,L,I,R,1,246.06
3061,6023,2,spatial,L,L,C,L,1,444.46
3062,6023,2,spatial,R,R,C,R,1,502.47
3063,6023,2,spatial,L,R,I,L,1,373.14
3064,6023,2,spatial,R,L,I,R,1,321.88
3065,6023,2,spatial,R,R,C,R,1,340.89
3066,6023,2,spatial,L,L,C,L,1,539.48
3067,6023,2,spatial,R,L,I,R,1,269.62
3068,6023,2,spatial,L,L,C,L,1,280.7
3069,6023,2,spatial,R,L,I,R,1,338.48
3070,6023,2,spatial,R,R,C,R,1,341.87
3071,6023,2,spatial,L,R,I,L,1,415.67
3072,6023,2,spatial,R,R,C,R,1,325.26
3073,6024,1,spatial,R,L,I,R,1,1585.54
3074,6024,1,spatial,R,R,C,R,1,708.15
3075,6024,1,spatial,L,R,I,L,1,1134.39
3076,6024,1,spatial,R,R,C,R,1,779.52
3077,6024,1,spatial,L,R,I,L,1,730.7
3078,6024,1,spatial,R,R,C,R,1,531.55
3079,6024,1,spatial,L,R,I,L,1,613.09
3080,6024,1,spatial,R,R,C,R,1,585.76
3081,6024,1,spatial,R,L,I,R,1,1425.73
3082,6024,1,spatial,L,R,I,L,1,602.48
3083,6024,1,spatial,L,L,C,L,1,1028.51
3084,6024,1,spatial,R,L,I,R,1,634.62
3085,6024,1,spatial,L,L,C,L,1,654.16
3086,6024,1,spatial,L,R,I,L,1,626.28
3087,6024,1,spatial,R,R,C,R,1,512.57
3088,6024,1,spatial,L,R,I,L,1,758.74
3089,6024,1,spatial,R,R,C,R,1,504.74
3090,6024,1,spatial,R,L,I,R,1,610.16
3091,6024,1,spatial,L,R,I,L,1,598.03
3092,6024,1,spatial,R,L,I,R,1,557.64
3093,6024,1,spatial,L,L,C,L,1,584.52
3094,6024,1,spatial,R,L,I,R,1,549.3
3095,6024,1,spatial,L,L,C,L,1,521.83
3096,6024,1,spatial,R,L,I,R,1,541.08
3097,6024,1,spatial,R,R,C,R,1,560.58
3098,6024,1,spatial,L,L,C,L,1,493.96
3099,6024,1,spatial,L,R,I,L,1,958.39
3100,6024,1,spatial,R,L,I,R,1,806.88
3101,6024,1,spatial,L,L,C,L,1,555.37
3102,6024,1,spatial,R,L,I,R,1,465.09
3103,6024,1,spatial,L,R,I,L,1,523.22
3104,6024,1,spatial,R,R,C,R,1,807.85
3105,6024,1,spatial,L,L,C,L,1,538.09
3106,6024,1,spatial,R,L,I,R,1,489.4
3107,6024,1,spatial,R,R,C,R,1,531.98
3108,6024,1,spatial,L,L,C,L,1,379.35
3109,6024,1,spatial,R,L,I,R,1,679.49
3110,6024,1,spatial,L,R,I,L,1,699.13
3111,6024,1,spatial,R,R,C,R,1,905.97
3112,6024,1,spatial,L,R,I,L,1,433.44
3113,6024,1,spatial,R,L,I,R,1,350.75
3114,6024,1,spatial,R,R,C,R,1,650.95
3115,6024,1,spatial,L,L,C,L,1,506.29
3116,6024,1,spatial,L,R,I,L,1,791.46
3117,6024,1,spatial,R,L,I,R,1,428.57
3118,6024,1,spatial,L,L,C,L,1,1096.3
3119,6024,1,spatial,R,L,I,R,1,342.95
3120,6024,1,spatial,L,L,C,L,1,332.69
3121,6024,1,spatial,R,R,C,R,1,398.7
3122,6024,1,spatial,L,L,C,L,1,503.67
3123,6024,1,spatial,R,R,C,R,1,390.15
3124,6024,1,spatial,L,L,C,L,1,494.88
3125,6024,1,spatial,R,R,C,R,1,498.23
3126,6024,1,spatial,L,L,C,L,1,446.84
3127,6024,1,spatial,L,R,I,L,1,489.29
3128,6024,1,spatial,R,R,C,R,1,531.89
3129,6024,1,spatial,R,L,I,R,1,785.42
3130,6024,1,spatial,L,L,C,L,1,461.15
3131,6024,1,spatial,R,R,C,L,0,1551.23
3132,6024,1,spatial,L,L,C,L,1,971.28
3133,6024,1,spatial,R,R,C,R,1,2351.25
3134,6024,1,spatial,L,R,I,L,1,928.12
3135,6024,1,spatial,L,L,C,L,1,668.17
3136,6024,1,spatial,L,R,I,L,1,750.35
3137,6024,1,spatial,R,R,C,R,1,3067.73
3138,6024,1,spatial,L,R,I,L,1,1513.56
3139,6024,1,spatial,R,R,C,R,1,549.86
3140,6024,1,spatial,R,L,I,R,1,592.63
3141,6024,1,spatial,R,R,C,R,1,580.83
3142,6024,1,spatial,L,R,I,L,1,678.42
3143,6024,1,spatial,R,R,C,R,1,691.71
3144,6024,1,spatial,R,L,I,R,1,680.12
3145,6024,1,spatial,L,R,I,L,1,441.77
3146,6024,1,spatial,R,R,C,R,1,532.82
3147,6024,1,spatial,L,L,C,L,1,515.09
3148,6024,1,spatial,R,L,I,R,1,2405.91
3149,6024,1,spatial,R,R,C,R,1,459.57
3150,6024,1,spatial,L,L,C,L,1,463.26
3151,6024,1,spatial,L,R,I,L,1,662.17
3152,6024,1,spatial,L,L,C,L,1,423.42
3153,6024,1,spatial,R,R,C,R,1,614.11
3154,6024,1,spatial,L,R,I,L,1,766.62
3155,6024,1,spatial,L,L,C,L,1,584.52
3156,6024,1,spatial,R,L,I,R,1,610.38
3157,6024,1,spatial,L,L,C,L,1,574.88
3158,6024,1,spatial,R,R,C,R,1,594.09
3159,6024,1,spatial,L,L,C,L,1,425.8
3160,6024,1,spatial,R,R,C,R,1,781.04
3161,6024,1,spatial,L,L,C,L,1,347.36
3162,6024,1,spatial,R,L,I,R,1,631.95
3163,6024,1,spatial,L,R,I,L,1,354.32
3164,6024,1,spatial,R,R,C,R,1,357.63
3165,6024,1,spatial,R,L,I,R,1,548.57
3166,6024,1,spatial,L,L,C,L,1,403.5
3167,6024,1,spatial,L,R,I,L,1,524.32
3168,6024,1,spatial,R,R,C,R,1,551.39
3169,6024,1,spatial,L,R,I,L,1,687.84
3170,6024,1,spatial,R,R,C,R,1,488.58
3171,6024,1,spatial,L,L,C,L,1,414.02
3172,6024,1,spatial,R,R,C,R,1,471.99
3173,6024,1,spatial,R,L,I,R,1,749.1
3174,6024,1,spatial,R,R,C,R,1,495.5
3175,6024,1,spatial,L,R,I,L,1,405.4
3176,6024,1,spatial,R,R,C,R,1,627.51
3177,6024,1,spatial,L,R,I,L,1,490.38
3178,6024,1,spatial,R,R,C,R,1,573.98
3179,6024,1,spatial,L,L,C,L,1,460.46
3180,6024,1,spatial,R,R,C,R,1,526.54
3181,6024,1,spatial,L,R,I,L,1,444.36
3182,6024,1,spatial,L,L,C,L,1,455.4
3183,6024,1,spatial,R,L,I,R,1,505.88
3184,6024,1,spatial,L,L,C,L,1,595.19
3185,6024,1,spatial,R,R,C,R,1,505.32
3186,6024,1,spatial,R,L,I,R,1,540.03
3187,6024,1,spatial,L,L,C,L,1,410.87
3188,6024,1,spatial,L,R,I,L,1,1471.6
3189,6024,1,spatial,R,R,C,R,1,564.89
3190,6024,1,spatial,R,L,I,R,1,646.79
3191,6024,1,spatial,L,R,I,L,1,548.74
3192,6024,1,spatial,R,L,I,R,1,568.46
3193,6024,1,spatial,L,L,C,L,1,306.71
3194,6024,1,spatial,R,L,I,R,1,590.64
3195,6024,1,spatial,L,L,C,L,1,313.8
3196,6024,1,spatial,R,L,I,R,1,356.15
3197,6024,1,spatial,L,L,C,L,1,281.36
3198,6024,1,spatial,R,L,I,R,1,471.88
3199,6024,1,spatial,L,L,C,L,1,358.4
3200,6024,1,spatial,R,L,I,R,1,543.52
3201,6024,1,spatial,L,L,C,L,1,461.17
3202,6024,1,spatial,L,R,I,L,1,808.73
3203,6024,1,spatial,R,R,C,R,1,453.23
3204,6024,1,spatial,L,R,I,L,1,370.97
3205,6024,1,spatial,R,R,C,R,1,405.7
3206,6024,1,spatial,R,L,I,R,1,510.69
3207,6024,1,spatial,L,L,C,L,1,350.02
3208,6024,1,spatial,R,R,C,R,1,384.4
3209,6024,1,spatial,L,L,C,L,1,364.67
3210,6024,1,spatial,R,L,I,R,1,414.88
3211,6024,1,spatial,L,L,C,L,1,332.44
